Trial ID,plot,sample__planned_growth_stage,items_per_sample,variable,value_dw,value_agronomist,value_dw_adjusted,n_samples
diet-victor-floor-pluto-fix-pizza,408,V6-V7,5,n_pct,3.98,,0.796,23
diet-victor-floor-pluto-fix-pizza,409,V6-V7,5,n_pct,4.29,,0.858,22
lion-uncle-march-lactose-mexico-vegan,101,V6-V7,5,n_pct,3.08,,0.616,27
lion-uncle-march-lactose-mexico-vegan,101,V6-V7,5,n_pct,3.08,,0.616,27
lion-uncle-march-lactose-mexico-vegan,102,V6-V7,5,n_pct,3.01,,0.602,27
lion-uncle-march-lactose-mexico-vegan,102,V6-V7,5,n_pct,3.01,,0.602,27
lion-uncle-march-lactose-mexico-vegan,103,V6-V7,5,n_pct,3.0,,0.6,27
lion-uncle-march-lactose-mexico-vegan,103,V6-V7,5,n_pct,3.0,,0.6,27
lion-uncle-march-lactose-mexico-vegan,104,V6-V7,5,n_pct,3.16,,0.632,27
lion-uncle-march-lactose-mexico-vegan,104,V6-V7,5,n_pct,3.16,,0.632,27
lion-uncle-march-lactose-mexico-vegan,105,V6-V7,5,n_pct,2.86,,0.572,27
lion-uncle-march-lactose-mexico-vegan,106,V6-V7,5,n_pct,2.95,,0.5900000000000001,27
lion-uncle-march-lactose-mexico-vegan,106,V6-V7,5,n_pct,2.95,,0.5900000000000001,27
lion-uncle-march-lactose-mexico-vegan,107,V6-V7,5,n_pct,2.89,,0.5780000000000001,27
lion-uncle-march-lactose-mexico-vegan,107,V6-V7,5,n_pct,2.89,,0.5780000000000001,27
lion-uncle-march-lactose-mexico-vegan,108,V6-V7,5,n_pct,3.07,,0.614,27
lion-uncle-march-lactose-mexico-vegan,108,V6-V7,5,n_pct,3.07,,0.614,27
lion-uncle-march-lactose-mexico-vegan,109,V6-V7,5,n_pct,3.01,,0.602,27
lion-uncle-march-lactose-mexico-vegan,201,V6-V7,5,n_pct,3.29,,0.658,27
lion-uncle-march-lactose-mexico-vegan,201,V6-V7,5,n_pct,3.29,,0.658,27
lion-uncle-march-lactose-mexico-vegan,202,V6-V7,5,n_pct,3.07,,0.614,26
lion-uncle-march-lactose-mexico-vegan,202,V6-V7,5,n_pct,3.07,,0.614,26
lion-uncle-march-lactose-mexico-vegan,203,V6-V7,5,n_pct,2.94,,0.588,26
lion-uncle-march-lactose-mexico-vegan,204,V6-V7,5,n_pct,2.96,,0.592,26
lion-uncle-march-lactose-mexico-vegan,204,V6-V7,5,n_pct,2.96,,0.592,26
lion-uncle-march-lactose-mexico-vegan,205,V6-V7,5,n_pct,3.1,,0.62,26
lion-uncle-march-lactose-mexico-vegan,205,V6-V7,5,n_pct,3.1,,0.62,26
lion-uncle-march-lactose-mexico-vegan,206,V6-V7,5,n_pct,2.96,,0.592,26
lion-uncle-march-lactose-mexico-vegan,206,V6-V7,5,n_pct,2.96,,0.592,26
lion-uncle-march-lactose-mexico-vegan,207,V6-V7,5,n_pct,3.39,,0.678,26
lion-uncle-march-lactose-mexico-vegan,208,V6-V7,5,n_pct,3.17,,0.634,25
lion-uncle-march-lactose-mexico-vegan,208,V6-V7,5,n_pct,3.17,,0.634,25
lion-uncle-march-lactose-mexico-vegan,209,V6-V7,5,n_pct,2.91,,0.5820000000000001,25
lion-uncle-march-lactose-mexico-vegan,209,V6-V7,5,n_pct,2.91,,0.5820000000000001,25
lion-uncle-march-lactose-mexico-vegan,301,V6-V7,5,n_pct,3.21,,0.642,26
lion-uncle-march-lactose-mexico-vegan,302,V6-V7,5,n_pct,3.46,,0.692,26
lion-uncle-march-lactose-mexico-vegan,302,V6-V7,5,n_pct,3.46,,0.692,26
lion-uncle-march-lactose-mexico-vegan,303,V6-V7,5,n_pct,3.49,,0.6980000000000001,26
lion-uncle-march-lactose-mexico-vegan,304,V6-V7,5,n_pct,3.7,,0.74,26
lion-uncle-march-lactose-mexico-vegan,305,V6-V7,5,n_pct,3.36,,0.6719999999999999,26
lion-uncle-march-lactose-mexico-vegan,305,V6-V7,5,n_pct,3.36,,0.6719999999999999,26
lion-uncle-march-lactose-mexico-vegan,306,V6-V7,5,n_pct,3.3,,0.6599999999999999,24
lion-uncle-march-lactose-mexico-vegan,306,V6-V7,5,n_pct,3.3,,0.6599999999999999,24
lion-uncle-march-lactose-mexico-vegan,307,V6-V7,5,n_pct,3.55,,0.71,24
lion-uncle-march-lactose-mexico-vegan,308,V6-V7,5,n_pct,3.29,,0.658,24
lion-uncle-march-lactose-mexico-vegan,308,V6-V7,5,n_pct,3.29,,0.658,24
lion-uncle-march-lactose-mexico-vegan,309,V6-V7,5,n_pct,3.57,,0.714,24
lion-uncle-march-lactose-mexico-vegan,309,V6-V7,5,n_pct,3.57,,0.714,24
lion-uncle-march-lactose-mexico-vegan,401,V6-V7,5,n_pct,3.58,,0.716,23
lion-uncle-march-lactose-mexico-vegan,401,V6-V7,5,n_pct,3.58,,0.716,23
lion-uncle-march-lactose-mexico-vegan,402,V6-V7,5,n_pct,3.27,,0.654,23
lion-uncle-march-lactose-mexico-vegan,403,V6-V7,5,n_pct,3.62,,0.724,23
lion-uncle-march-lactose-mexico-vegan,403,V6-V7,5,n_pct,3.62,,0.724,23
lion-uncle-march-lactose-mexico-vegan,404,V6-V7,5,n_pct,3.73,,0.746,23
lion-uncle-march-lactose-mexico-vegan,404,V6-V7,5,n_pct,3.73,,0.746,23
lion-uncle-march-lactose-mexico-vegan,405,V6-V7,5,n_pct,3.51,,0.702,23
lion-uncle-march-lactose-mexico-vegan,406,V6-V7,5,n_pct,3.72,,0.744,23
lion-uncle-march-lactose-mexico-vegan,406,V6-V7,5,n_pct,3.72,,0.744,23
lion-uncle-march-lactose-mexico-vegan,407,V6-V7,5,n_pct,3.41,,0.682,23
lion-uncle-march-lactose-mexico-vegan,407,V6-V7,5,n_pct,3.41,,0.682,23
lion-uncle-march-lactose-mexico-vegan,408,V6-V7,5,n_pct,3.22,,0.644,23
lion-uncle-march-lactose-mexico-vegan,408,V6-V7,5,n_pct,3.22,,0.644,23
lion-uncle-march-lactose-mexico-vegan,409,V6-V7,5,n_pct,3.28,,0.6559999999999999,22
east-helium-butter-early-muppet-florida,101,V6-V7,5,n_pct,2.9,,0.58,27
east-helium-butter-early-muppet-florida,102,V6-V7,5,n_pct,2.68,,0.536,27
east-helium-butter-early-muppet-florida,103,V6-V7,5,n_pct,2.66,,0.532,27
east-helium-butter-early-muppet-florida,104,V6-V7,5,n_pct,2.87,,0.5740000000000001,27
east-helium-butter-early-muppet-florida,105,V6-V7,5,n_pct,2.47,,0.49400000000000005,27
east-helium-butter-early-muppet-florida,106,V6-V7,5,n_pct,2.29,,0.458,27
east-helium-butter-early-muppet-florida,107,V6-V7,5,n_pct,2.73,,0.546,27
east-helium-butter-early-muppet-florida,108,V6-V7,5,n_pct,2.4,,0.48,27
east-helium-butter-early-muppet-florida,109,V6-V7,5,n_pct,2.17,,0.434,27
east-helium-butter-early-muppet-florida,201,V6-V7,5,n_pct,2.74,,0.548,27
east-helium-butter-early-muppet-florida,202,V6-V7,5,n_pct,2.68,,0.536,26
east-helium-butter-early-muppet-florida,203,V6-V7,5,n_pct,2.82,,0.564,26
east-helium-butter-early-muppet-florida,204,V6-V7,5,n_pct,2.72,,0.544,26
east-helium-butter-early-muppet-florida,205,V6-V7,5,n_pct,2.86,,0.572,26
east-helium-butter-early-muppet-florida,206,V6-V7,5,n_pct,2.76,,0.5519999999999999,26
east-helium-butter-early-muppet-florida,207,V6-V7,5,n_pct,2.6,,0.52,26
east-helium-butter-early-muppet-florida,208,V6-V7,5,n_pct,2.18,,0.43600000000000005,25
east-helium-butter-early-muppet-florida,209,V6-V7,5,n_pct,2.17,,0.434,25
east-helium-butter-early-muppet-florida,301,V6-V7,5,n_pct,2.27,,0.454,26
east-helium-butter-early-muppet-florida,302,V6-V7,5,n_pct,2.21,,0.442,26
east-helium-butter-early-muppet-florida,303,V6-V7,5,n_pct,2.26,,0.45199999999999996,26
east-helium-butter-early-muppet-florida,304,V6-V7,5,n_pct,2.09,,0.418,26
east-helium-butter-early-muppet-florida,305,V6-V7,5,n_pct,2.34,,0.46799999999999997,26
east-helium-butter-early-muppet-florida,306,V6-V7,5,n_pct,2.25,,0.45,24
east-helium-butter-early-muppet-florida,307,V6-V7,5,n_pct,2.25,,0.45,24
east-helium-butter-early-muppet-florida,308,V6-V7,5,n_pct,2.24,,0.44800000000000006,24
east-helium-butter-early-muppet-florida,309,V6-V7,5,n_pct,2.23,,0.446,24
east-helium-butter-early-muppet-florida,401,V6-V7,5,n_pct,2.53,,0.506,23
east-helium-butter-early-muppet-florida,402,V6-V7,5,n_pct,2.36,,0.472,23
east-helium-butter-early-muppet-florida,403,V6-V7,5,n_pct,2.24,,0.44800000000000006,23
east-helium-butter-early-muppet-florida,404,V6-V7,5,n_pct,2.49,,0.49800000000000005,23
east-helium-butter-early-muppet-florida,405,V6-V7,5,n_pct,2.23,,0.446,23
east-helium-butter-early-muppet-florida,406,V6-V7,5,n_pct,2.07,,0.414,23
east-helium-butter-early-muppet-florida,407,V6-V7,5,n_pct,2.31,,0.462,23
east-helium-butter-early-muppet-florida,408,V6-V7,5,n_pct,2.25,,0.45,23
east-helium-butter-early-muppet-florida,409,V6-V7,5,n_pct,2.32,,0.46399999999999997,22
carolina-earth-spring-carpet-winner-eleven,101,V6-V7,5,n_pct,3.6,,0.72,27
carolina-earth-spring-carpet-winner-eleven,102,V6-V7,5,n_pct,3.32,,0.6639999999999999,27
carolina-earth-spring-carpet-winner-eleven,103,V6-V7,5,n_pct,3.44,,0.688,27
carolina-earth-spring-carpet-winner-eleven,104,V6-V7,5,n_pct,3.89,,0.778,27
carolina-earth-spring-carpet-winner-eleven,105,V6-V7,5,n_pct,3.33,,0.666,27
carolina-earth-spring-carpet-winner-eleven,106,V6-V7,5,n_pct,3.21,,0.642,27
carolina-earth-spring-carpet-winner-eleven,107,V6-V7,5,n_pct,3.58,,0.716,27
carolina-earth-spring-carpet-winner-eleven,108,V6-V7,5,n_pct,4.0,,0.8,27
carolina-earth-spring-carpet-winner-eleven,109,V6-V7,5,n_pct,3.33,,0.666,27
carolina-earth-spring-carpet-winner-eleven,201,V6-V7,5,n_pct,3.6,,0.72,27
carolina-earth-spring-carpet-winner-eleven,202,V6-V7,5,n_pct,3.41,,0.682,26
carolina-earth-spring-carpet-winner-eleven,203,V6-V7,5,n_pct,3.68,,0.736,26
carolina-earth-spring-carpet-winner-eleven,204,V6-V7,5,n_pct,3.39,,0.678,26
carolina-earth-spring-carpet-winner-eleven,205,V6-V7,5,n_pct,3.44,,0.688,26
carolina-earth-spring-carpet-winner-eleven,206,V6-V7,5,n_pct,3.86,,0.772,26
carolina-earth-spring-carpet-winner-eleven,207,V6-V7,5,n_pct,3.75,,0.75,26
carolina-earth-spring-carpet-winner-eleven,208,V6-V7,5,n_pct,3.27,,0.654,25
carolina-earth-spring-carpet-winner-eleven,209,V6-V7,5,n_pct,3.67,,0.734,25
carolina-earth-spring-carpet-winner-eleven,301,V6-V7,5,n_pct,3.55,,0.71,26
carolina-earth-spring-carpet-winner-eleven,302,V6-V7,5,n_pct,3.36,,0.6719999999999999,26
carolina-earth-spring-carpet-winner-eleven,303,V6-V7,5,n_pct,3.64,,0.728,26
carolina-earth-spring-carpet-winner-eleven,305,V6-V7,5,n_pct,3.55,,0.71,26
carolina-earth-spring-carpet-winner-eleven,306,V6-V7,5,n_pct,3.38,,0.6759999999999999,24
carolina-earth-spring-carpet-winner-eleven,307,V6-V7,5,n_pct,3.12,,0.624,24
carolina-earth-spring-carpet-winner-eleven,309,V6-V7,5,n_pct,3.83,,0.766,24
carolina-earth-spring-carpet-winner-eleven,401,V6-V7,5,n_pct,3.78,,0.756,23
carolina-earth-spring-carpet-winner-eleven,403,V6-V7,5,n_pct,3.71,,0.742,23
carolina-earth-spring-carpet-winner-eleven,404,V6-V7,5,n_pct,3.17,,0.634,23
carolina-earth-spring-carpet-winner-eleven,405,V6-V7,5,n_pct,3.42,,0.6839999999999999,23
carolina-earth-spring-carpet-winner-eleven,407,V6-V7,5,n_pct,3.74,,0.748,23
carolina-earth-spring-carpet-winner-eleven,408,V6-V7,5,n_pct,3.6,,0.72,23
nitrogen-alanine-queen-london-white-nineteen,101,V6-V7,5,n_pct,3.92,,0.784,27
nitrogen-alanine-queen-london-white-nineteen,102,V6-V7,5,n_pct,3.91,,0.782,27
nitrogen-alanine-queen-london-white-nineteen,103,V6-V7,5,n_pct,3.67,,0.734,27
nitrogen-alanine-queen-london-white-nineteen,105,V6-V7,5,n_pct,3.16,,0.632,27
nitrogen-alanine-queen-london-white-nineteen,106,V6-V7,5,n_pct,3.1,,0.62,27
nitrogen-alanine-queen-london-white-nineteen,109,V6-V7,5,n_pct,2.95,,0.5900000000000001,27
nitrogen-alanine-queen-london-white-nineteen,202,V6-V7,5,n_pct,3.63,,0.726,26
nitrogen-alanine-queen-london-white-nineteen,203,V6-V7,5,n_pct,3.34,,0.6679999999999999,26
nitrogen-alanine-queen-london-white-nineteen,204,V6-V7,5,n_pct,3.34,,0.6679999999999999,26
nitrogen-alanine-queen-london-white-nineteen,206,V6-V7,5,n_pct,3.14,,0.628,26
nitrogen-alanine-queen-london-white-nineteen,207,V6-V7,5,n_pct,2.95,,0.5900000000000001,26
nitrogen-alanine-queen-london-white-nineteen,208,V6-V7,5,n_pct,3.33,,0.666,25
nitrogen-alanine-queen-london-white-nineteen,301,V6-V7,5,n_pct,3.64,,0.728,26
nitrogen-alanine-queen-london-white-nineteen,302,V6-V7,5,n_pct,3.43,,0.686,26
nitrogen-alanine-queen-london-white-nineteen,304,V6-V7,5,n_pct,3.29,,0.658,26
nitrogen-alanine-queen-london-white-nineteen,305,V6-V7,5,n_pct,3.24,,0.648,26
nitrogen-alanine-queen-london-white-nineteen,306,V6-V7,5,n_pct,3.44,,0.688,24
nitrogen-alanine-queen-london-white-nineteen,308,V6-V7,5,n_pct,3.41,,0.682,24
nitrogen-alanine-queen-london-white-nineteen,309,V6-V7,5,n_pct,3.28,,0.6559999999999999,24
nitrogen-alanine-queen-london-white-nineteen,401,V6-V7,5,n_pct,3.41,,0.682,23
nitrogen-alanine-queen-london-white-nineteen,403,V6-V7,5,n_pct,3.44,,0.688,23
nitrogen-alanine-queen-london-white-nineteen,404,V6-V7,5,n_pct,3.51,,0.702,23
nitrogen-alanine-queen-london-white-nineteen,407,V6-V7,5,n_pct,3.33,,0.666,23
nitrogen-alanine-queen-london-white-nineteen,409,V6-V7,5,n_pct,3.45,,0.6900000000000001,22
pizza-venus-fourteen-apart-sierra-crazy,102,V6-V7,5,n_pct,3.53,,0.706,27
pizza-venus-fourteen-apart-sierra-crazy,103,V6-V7,5,n_pct,3.58,,0.716,27
pizza-venus-fourteen-apart-sierra-crazy,104,V6-V7,5,n_pct,2.6,,0.52,27
pizza-venus-fourteen-apart-sierra-crazy,106,V6-V7,5,n_pct,3.57,,0.714,27
pizza-venus-fourteen-apart-sierra-crazy,107,V6-V7,5,n_pct,2.66,,0.532,27
pizza-venus-fourteen-apart-sierra-crazy,109,V6-V7,5,n_pct,3.52,,0.704,27
pizza-venus-fourteen-apart-sierra-crazy,201,V6-V7,5,n_pct,4.13,,0.826,27
pizza-venus-fourteen-apart-sierra-crazy,202,V6-V7,5,n_pct,2.61,,0.522,26
pizza-venus-fourteen-apart-sierra-crazy,204,V6-V7,5,n_pct,3.52,,0.704,26
pizza-venus-fourteen-apart-sierra-crazy,205,V6-V7,5,n_pct,3.98,,0.796,26
pizza-venus-fourteen-apart-sierra-crazy,207,V6-V7,5,n_pct,4.01,,0.8019999999999999,26
pizza-venus-fourteen-apart-sierra-crazy,208,V6-V7,5,n_pct,4.02,,0.8039999999999999,25
pizza-venus-fourteen-apart-sierra-crazy,209,V6-V7,5,n_pct,3.92,,0.784,25
pizza-venus-fourteen-apart-sierra-crazy,302,V6-V7,5,n_pct,3.32,,0.6639999999999999,26
pizza-venus-fourteen-apart-sierra-crazy,303,V6-V7,5,n_pct,3.66,,0.732,26
pizza-venus-fourteen-apart-sierra-crazy,304,V6-V7,5,n_pct,3.33,,0.666,26
pizza-venus-fourteen-apart-sierra-crazy,306,V6-V7,5,n_pct,4.21,,0.842,24
pizza-venus-fourteen-apart-sierra-crazy,307,V6-V7,5,n_pct,4.16,,0.8320000000000001,24
pizza-venus-fourteen-apart-sierra-crazy,308,V6-V7,5,n_pct,2.88,,0.576,24
pizza-venus-fourteen-apart-sierra-crazy,309,V6-V7,5,n_pct,3.78,,0.756,24
pizza-venus-fourteen-apart-sierra-crazy,401,V6-V7,5,n_pct,3.69,,0.738,23
pizza-venus-fourteen-apart-sierra-crazy,403,V6-V7,5,n_pct,3.51,,0.702,23
pizza-venus-fourteen-apart-sierra-crazy,404,V6-V7,5,n_pct,3.85,,0.77,23
pizza-venus-fourteen-apart-sierra-crazy,405,V6-V7,5,n_pct,4.03,,0.806,23
pizza-venus-fourteen-apart-sierra-crazy,407,V6-V7,5,n_pct,3.86,,0.772,23
pizza-venus-fourteen-apart-sierra-crazy,408,V6-V7,5,n_pct,3.99,,0.798,23
pizza-venus-fourteen-apart-sierra-crazy,409,V6-V7,5,n_pct,3.78,,0.756,22
lactose-vermont-crazy-echo-william-bravo,102,V6-V7,5,n_pct,2.19,,0.438,27
lactose-vermont-crazy-echo-william-bravo,103,V6-V7,5,n_pct,1.84,,0.368,27
lactose-vermont-crazy-echo-william-bravo,104,V6-V7,5,n_pct,1.95,,0.39,27
lactose-vermont-crazy-echo-william-bravo,106,V6-V7,5,n_pct,2.12,,0.42400000000000004,27
lactose-vermont-crazy-echo-william-bravo,107,V6-V7,5,n_pct,2.15,,0.43,27
lactose-vermont-crazy-echo-william-bravo,109,V6-V7,5,n_pct,2.26,,0.45199999999999996,27
lactose-vermont-crazy-echo-william-bravo,201,V6-V7,5,n_pct,2.16,,0.43200000000000005,27
lactose-vermont-crazy-echo-william-bravo,202,V6-V7,5,n_pct,2.02,,0.404,26
lactose-vermont-crazy-echo-william-bravo,204,V6-V7,5,n_pct,1.99,,0.398,26
lactose-vermont-crazy-echo-william-bravo,205,V6-V7,5,n_pct,2.04,,0.40800000000000003,26
lactose-vermont-crazy-echo-william-bravo,207,V6-V7,5,n_pct,2.12,,0.42400000000000004,26
lactose-vermont-crazy-echo-william-bravo,208,V6-V7,5,n_pct,2.13,,0.426,25
lactose-vermont-crazy-echo-william-bravo,209,V6-V7,5,n_pct,2.07,,0.414,25
lactose-vermont-crazy-echo-william-bravo,302,V6-V7,5,n_pct,1.98,,0.396,26
lactose-vermont-crazy-echo-william-bravo,303,V6-V7,5,n_pct,2.07,,0.414,26
lactose-vermont-crazy-echo-william-bravo,304,V6-V7,5,n_pct,1.84,,0.368,26
lactose-vermont-crazy-echo-william-bravo,305,V6-V7,5,n_pct,1.98,,0.396,26
lactose-vermont-crazy-echo-william-bravo,306,V6-V7,5,n_pct,2.05,,0.41,24
lactose-vermont-crazy-echo-william-bravo,307,V6-V7,5,n_pct,1.96,,0.392,24
lactose-vermont-crazy-echo-william-bravo,309,V6-V7,5,n_pct,2.22,,0.44400000000000006,24
lactose-vermont-crazy-echo-william-bravo,401,V6-V7,5,n_pct,2.15,,0.43,23
lactose-vermont-crazy-echo-william-bravo,403,V6-V7,5,n_pct,1.8,,0.36,23
lactose-vermont-crazy-echo-william-bravo,405,V6-V7,5,n_pct,2.33,,0.466,23
lactose-vermont-crazy-echo-william-bravo,406,V6-V7,5,n_pct,2.45,,0.49000000000000005,23
lactose-vermont-crazy-echo-william-bravo,407,V6-V7,5,n_pct,2.19,,0.438,23
lactose-vermont-crazy-echo-william-bravo,409,V6-V7,5,n_pct,2.33,,0.466,22
bravo-arizona-sixteen-eighteen-hot-spaghetti,102,V6-V7,5,n_pct,4.43,,0.8859999999999999,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,103,V6-V7,5,n_pct,4.43,,0.8859999999999999,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,105,V6-V7,5,n_pct,4.4,,0.8800000000000001,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,107,V6-V7,5,n_pct,4.07,,0.8140000000000001,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,108,V6-V7,5,n_pct,4.1,,0.82,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,109,V6-V7,5,n_pct,3.58,,0.716,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,202,V6-V7,5,n_pct,4.08,,0.8160000000000001,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,203,V6-V7,5,n_pct,3.87,,0.774,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,205,V6-V7,5,n_pct,3.83,,0.766,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,206,V6-V7,5,n_pct,4.15,,0.8300000000000001,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,207,V6-V7,5,n_pct,3.97,,0.794,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,209,V6-V7,5,n_pct,3.95,,0.79,25
bravo-arizona-sixteen-eighteen-hot-spaghetti,301,V6-V7,5,n_pct,3.96,,0.792,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,303,V6-V7,5,n_pct,4.4,,0.8800000000000001,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,304,V6-V7,5,n_pct,4.25,,0.85,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,305,V6-V7,5,n_pct,4.29,,0.858,26
bravo-arizona-sixteen-eighteen-hot-spaghetti,307,V6-V7,5,n_pct,4.03,,0.806,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,308,V6-V7,5,n_pct,3.93,,0.786,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,309,V6-V7,5,n_pct,3.75,,0.75,24
bravo-arizona-sixteen-eighteen-hot-spaghetti,401,V6-V7,5,n_pct,4.18,,0.836,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,402,V6-V7,5,n_pct,3.62,,0.724,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,403,V6-V7,5,n_pct,4.01,,0.8019999999999999,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,404,V6-V7,5,n_pct,3.84,,0.768,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,405,V6-V7,5,n_pct,4.33,,0.866,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,406,V6-V7,5,n_pct,4.33,,0.866,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,408,V6-V7,5,n_pct,4.33,,0.866,23
bravo-arizona-sixteen-eighteen-hot-spaghetti,409,V6-V7,5,n_pct,3.91,,0.782,22
bravo-arizona-sixteen-eighteen-hot-spaghetti,501,V6-V7,5,n_pct,4.02,,0.8039999999999999,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,502,V6-V7,5,n_pct,4.21,,0.842,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,503,V6-V7,5,n_pct,4.01,,0.8019999999999999,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,504,V6-V7,5,n_pct,3.84,,0.768,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,505,V6-V7,5,n_pct,4.14,,0.828,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,506,V6-V7,5,n_pct,4.1,,0.82,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,507,V6-V7,5,n_pct,3.92,,0.784,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,508,V6-V7,5,n_pct,3.86,,0.772,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,509,V6-V7,5,n_pct,4.28,,0.8560000000000001,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,601,V6-V7,5,n_pct,3.99,,0.798,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,602,V6-V7,5,n_pct,4.36,,0.8720000000000001,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,603,V6-V7,5,n_pct,4.24,,0.8480000000000001,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,604,V6-V7,5,n_pct,4.31,,0.8619999999999999,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,605,V6-V7,5,n_pct,4.17,,0.834,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,606,V6-V7,5,n_pct,3.81,,0.762,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,607,V6-V7,5,n_pct,3.93,,0.786,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,608,V6-V7,5,n_pct,4.12,,0.8240000000000001,8
bravo-arizona-sixteen-eighteen-hot-spaghetti,609,V6-V7,5,n_pct,3.92,,0.784,8
island-beryllium-idaho-wyoming-florida-nitrogen,101,V6-V7,5,n_pct,4.26,,0.852,27
island-beryllium-idaho-wyoming-florida-nitrogen,102,V6-V7,5,n_pct,4.06,,0.8119999999999999,27
island-beryllium-idaho-wyoming-florida-nitrogen,103,V6-V7,5,n_pct,4.63,,0.9259999999999999,27
island-beryllium-idaho-wyoming-florida-nitrogen,104,V6-V7,5,n_pct,4.58,,0.916,27
island-beryllium-idaho-wyoming-florida-nitrogen,105,V6-V7,5,n_pct,4.7,,0.9400000000000001,27
island-beryllium-idaho-wyoming-florida-nitrogen,106,V6-V7,5,n_pct,4.77,,0.954,27
island-beryllium-idaho-wyoming-florida-nitrogen,107,V6-V7,5,n_pct,4.65,,0.93,27
island-beryllium-idaho-wyoming-florida-nitrogen,108,V6-V7,5,n_pct,4.41,,0.882,27
island-beryllium-idaho-wyoming-florida-nitrogen,109,V6-V7,5,n_pct,4.59,,0.9179999999999999,27
island-beryllium-idaho-wyoming-florida-nitrogen,201,V6-V7,5,n_pct,4.32,,0.8640000000000001,27
island-beryllium-idaho-wyoming-florida-nitrogen,202,V6-V7,5,n_pct,4.59,,0.9179999999999999,26
island-beryllium-idaho-wyoming-florida-nitrogen,203,V6-V7,5,n_pct,4.02,,0.8039999999999999,26
island-beryllium-idaho-wyoming-florida-nitrogen,204,V6-V7,5,n_pct,4.43,,0.8859999999999999,26
island-beryllium-idaho-wyoming-florida-nitrogen,205,V6-V7,5,n_pct,4.56,,0.9119999999999999,26
island-beryllium-idaho-wyoming-florida-nitrogen,206,V6-V7,5,n_pct,4.35,,0.8699999999999999,26
island-beryllium-idaho-wyoming-florida-nitrogen,207,V6-V7,5,n_pct,4.26,,0.852,26
island-beryllium-idaho-wyoming-florida-nitrogen,208,V6-V7,5,n_pct,3.89,,0.778,25
island-beryllium-idaho-wyoming-florida-nitrogen,209,V6-V7,5,n_pct,4.3,,0.86,25
island-beryllium-idaho-wyoming-florida-nitrogen,301,V6-V7,5,n_pct,4.17,,0.834,26
island-beryllium-idaho-wyoming-florida-nitrogen,303,V6-V7,5,n_pct,4.29,,0.858,26
island-beryllium-idaho-wyoming-florida-nitrogen,305,V6-V7,5,n_pct,4.31,,0.8619999999999999,26
island-beryllium-idaho-wyoming-florida-nitrogen,306,V6-V7,5,n_pct,4.05,,0.8099999999999999,24
island-beryllium-idaho-wyoming-florida-nitrogen,308,V6-V7,5,n_pct,4.02,,0.8039999999999999,24
island-beryllium-idaho-wyoming-florida-nitrogen,402,V6-V7,5,n_pct,4.21,,0.842,23
island-beryllium-idaho-wyoming-florida-nitrogen,403,V6-V7,5,n_pct,4.39,,0.8779999999999999,23
island-beryllium-idaho-wyoming-florida-nitrogen,405,V6-V7,5,n_pct,4.31,,0.8619999999999999,23
island-beryllium-idaho-wyoming-florida-nitrogen,407,V6-V7,5,n_pct,3.97,,0.794,23
island-beryllium-idaho-wyoming-florida-nitrogen,408,V6-V7,5,n_pct,4.13,,0.826,23
island-beryllium-idaho-wyoming-florida-nitrogen,501,V6-V7,5,n_pct,4.33,,0.866,8
