Trial ID,plot,sample__planned_growth_stage,items_per_sample,variable,value_dw,value_agronomist,n_samples
bakerloo-thirteen-xray-muppet-maine-coffee,107,V6-V7,5,n_pct,3.87,,27
bakerloo-thirteen-xray-muppet-maine-coffee,108,VT,3,n_pct,1.79,,50
bakerloo-thirteen-xray-muppet-maine-coffee,109,V6-V7,5,n_pct,3.72,,27
bakerloo-thirteen-xray-muppet-maine-coffee,109,VT,3,n_pct,1.37378788433953,,58
bakerloo-thirteen-xray-muppet-maine-coffee,109,VT,3,n_pct,1.49,,58
bakerloo-thirteen-xray-muppet-maine-coffee,201,VT,3,n_pct,0.968833412887828,,59
bakerloo-thirteen-xray-muppet-maine-coffee,201,VT,3,n_pct,1.43,,59
bakerloo-thirteen-xray-muppet-maine-coffee,202,V6-V7,5,n_pct,3.56,,26
bakerloo-thirteen-xray-muppet-maine-coffee,204,V6-V7,5,n_pct,3.67,,26
bakerloo-thirteen-xray-muppet-maine-coffee,205,V6-V7,5,n_pct,3.54,,26
bakerloo-thirteen-xray-muppet-maine-coffee,207,V6-V7,5,n_pct,3.55,,26
bakerloo-thirteen-xray-muppet-maine-coffee,208,VT,3,n_pct,1.95,,47
bakerloo-thirteen-xray-muppet-maine-coffee,208,VT,3,n_pct,1.44,,47
bakerloo-thirteen-xray-muppet-maine-coffee,209,V6-V7,5,n_pct,3.94,,25
bakerloo-thirteen-xray-muppet-maine-coffee,209,VT,3,n_pct,1.65,,44
bakerloo-thirteen-xray-muppet-maine-coffee,209,VT,3,n_pct,1.67,,44
bakerloo-thirteen-xray-muppet-maine-coffee,301,V6-V7,5,n_pct,3.65,,26
bakerloo-thirteen-xray-muppet-maine-coffee,301,VT,3,n_pct,1.39,,46
bakerloo-thirteen-xray-muppet-maine-coffee,301,VT,3,n_pct,1.67,,46
bakerloo-thirteen-xray-muppet-maine-coffee,302,VT,3,n_pct,1.45748548829361,,43
bakerloo-thirteen-xray-muppet-maine-coffee,302,VT,3,n_pct,2.15,,43
bakerloo-thirteen-xray-muppet-maine-coffee,302,VT,3,n_pct,1.58492318118628,,43
bakerloo-thirteen-xray-muppet-maine-coffee,302,VT,3,n_pct,2.06,,43
bakerloo-thirteen-xray-muppet-maine-coffee,303,V6-V7,5,n_pct,4.14,,26
bakerloo-thirteen-xray-muppet-maine-coffee,303,VT,3,n_pct,1.47933492675132,,50
bakerloo-thirteen-xray-muppet-maine-coffee,303,VT,3,n_pct,1.41,,50
bakerloo-thirteen-xray-muppet-maine-coffee,303,VT,3,n_pct,1.68545271790066,,50
bakerloo-thirteen-xray-muppet-maine-coffee,303,VT,3,n_pct,1.94,,50
bakerloo-thirteen-xray-muppet-maine-coffee,304,VT,3,n_pct,1.83,,46
bakerloo-thirteen-xray-muppet-maine-coffee,304,VT,3,n_pct,1.58,,46
bakerloo-thirteen-xray-muppet-maine-coffee,305,V6-V7,5,n_pct,4.11,,26
bakerloo-thirteen-xray-muppet-maine-coffee,305,VT,3,n_pct,1.53326002721373,,41
bakerloo-thirteen-xray-muppet-maine-coffee,305,VT,3,n_pct,1.49,,41
bakerloo-thirteen-xray-muppet-maine-coffee,305,VT,3,n_pct,1.41964040188115,,41
bakerloo-thirteen-xray-muppet-maine-coffee,305,VT,3,n_pct,1.42,,41
bakerloo-thirteen-xray-muppet-maine-coffee,306,V6-V7,5,n_pct,3.78,,24
bakerloo-thirteen-xray-muppet-maine-coffee,306,VT,3,n_pct,2.14,,43
bakerloo-thirteen-xray-muppet-maine-coffee,307,V6-V7,5,n_pct,3.91,,24
bakerloo-thirteen-xray-muppet-maine-coffee,308,V6-V7,5,n_pct,3.89,,24
bakerloo-thirteen-xray-muppet-maine-coffee,308,VT,3,n_pct,1.42485687392125,,40
bakerloo-thirteen-xray-muppet-maine-coffee,308,VT,3,n_pct,1.67,,40
bakerloo-thirteen-xray-muppet-maine-coffee,309,V6-V7,5,n_pct,3.81,,24
bakerloo-thirteen-xray-muppet-maine-coffee,309,VT,3,n_pct,1.33,,41
bakerloo-thirteen-xray-muppet-maine-coffee,401,V6-V7,5,n_pct,3.83,,23
bakerloo-thirteen-xray-muppet-maine-coffee,401,VT,3,n_pct,1.96,,42
bakerloo-thirteen-xray-muppet-maine-coffee,402,VT,3,n_pct,1.07411175871435,,39
bakerloo-thirteen-xray-muppet-maine-coffee,402,VT,3,n_pct,1.09,,39
bakerloo-thirteen-xray-muppet-maine-coffee,403,V6-V7,5,n_pct,3.97,,23
bakerloo-thirteen-xray-muppet-maine-coffee,403,VT,3,n_pct,1.75,,39
bakerloo-thirteen-xray-muppet-maine-coffee,404,VT,3,n_pct,1.51104566194693,,42
bakerloo-thirteen-xray-muppet-maine-coffee,404,VT,3,n_pct,1.49,,42
bakerloo-thirteen-xray-muppet-maine-coffee,404,VT,3,n_pct,1.60366338822812,,42
bakerloo-thirteen-xray-muppet-maine-coffee,404,VT,3,n_pct,1.98,,42
bakerloo-thirteen-xray-muppet-maine-coffee,405,V6-V7,5,n_pct,3.74,,23
bakerloo-thirteen-xray-muppet-maine-coffee,405,VT,3,n_pct,1.66,,38
bakerloo-thirteen-xray-muppet-maine-coffee,405,VT,3,n_pct,1.76,,38
bakerloo-thirteen-xray-muppet-maine-coffee,406,VT,3,n_pct,2.12,,47
bakerloo-thirteen-xray-muppet-maine-coffee,406,VT,3,n_pct,1.26,,47
bakerloo-thirteen-xray-muppet-maine-coffee,407,V6-V7,5,n_pct,3.81,,23
bakerloo-thirteen-xray-muppet-maine-coffee,407,VT,3,n_pct,2.19,,56
bakerloo-thirteen-xray-muppet-maine-coffee,407,VT,3,n_pct,1.68,,56
bakerloo-thirteen-xray-muppet-maine-coffee,408,V6-V7,5,n_pct,3.6,,23
bakerloo-thirteen-xray-muppet-maine-coffee,408,VT,3,n_pct,1.55770743884892,,51
bakerloo-thirteen-xray-muppet-maine-coffee,408,VT,3,n_pct,1.54,,51
bakerloo-thirteen-xray-muppet-maine-coffee,408,VT,3,n_pct,1.51505669949269,,51
bakerloo-thirteen-xray-muppet-maine-coffee,408,VT,3,n_pct,1.37,,51
bakerloo-thirteen-xray-muppet-maine-coffee,409,VT,3,n_pct,1.53702567224222,,47
bakerloo-thirteen-xray-muppet-maine-coffee,409,VT,3,n_pct,1.72,,47
bakerloo-thirteen-xray-muppet-maine-coffee,409,VT,3,n_pct,1.38868135714286,,47
bakerloo-thirteen-xray-muppet-maine-coffee,409,VT,3,n_pct,1.42,,47
maryland-summer-nuts-march-minnesota-lamp,101,V6-V7,5,n_pct,4.95,,27
maryland-summer-nuts-march-minnesota-lamp,102,V6-V7,5,n_pct,4.1,,27
maryland-summer-nuts-march-minnesota-lamp,103,V6-V7,5,n_pct,4.07,,27
maryland-summer-nuts-march-minnesota-lamp,104,V6-V7,5,n_pct,4.21,,27
maryland-summer-nuts-march-minnesota-lamp,105,V6-V7,5,n_pct,4.18,,27
maryland-summer-nuts-march-minnesota-lamp,106,V6-V7,5,n_pct,4.01,,27
maryland-summer-nuts-march-minnesota-lamp,108,V6-V7,5,n_pct,4.29,,27
maryland-summer-nuts-march-minnesota-lamp,109,V6-V7,5,n_pct,4.27,,27
maryland-summer-nuts-march-minnesota-lamp,201,V6-V7,5,n_pct,3.85,,27
maryland-summer-nuts-march-minnesota-lamp,203,V6-V7,5,n_pct,4.03,,26
maryland-summer-nuts-march-minnesota-lamp,204,V6-V7,5,n_pct,4.09,,26
maryland-summer-nuts-march-minnesota-lamp,206,V6-V7,5,n_pct,3.96,,26
maryland-summer-nuts-march-minnesota-lamp,208,V6-V7,5,n_pct,4.21,,25
maryland-summer-nuts-march-minnesota-lamp,209,V6-V7,5,n_pct,4.23,,25
maryland-summer-nuts-march-minnesota-lamp,301,V6-V7,5,n_pct,4.15,,26
maryland-summer-nuts-march-minnesota-lamp,303,V6-V7,5,n_pct,4.08,,26
maryland-summer-nuts-march-minnesota-lamp,304,V6-V7,5,n_pct,4.08,,26
maryland-summer-nuts-march-minnesota-lamp,306,V6-V7,5,n_pct,4.14,,24
maryland-summer-nuts-march-minnesota-lamp,307,V6-V7,5,n_pct,4.0,,24
maryland-summer-nuts-march-minnesota-lamp,308,V6-V7,5,n_pct,3.93,,24
maryland-summer-nuts-march-minnesota-lamp,401,V6-V7,5,n_pct,4.04,,23
maryland-summer-nuts-march-minnesota-lamp,402,V6-V7,5,n_pct,4.19,,23
maryland-summer-nuts-march-minnesota-lamp,404,V6-V7,5,n_pct,4.57,,23
maryland-summer-nuts-march-minnesota-lamp,405,V6-V7,5,n_pct,4.07,,23
maryland-summer-nuts-march-minnesota-lamp,406,V6-V7,5,n_pct,3.63,,23
maryland-summer-nuts-march-minnesota-lamp,408,V6-V7,5,n_pct,4.08,,23
maryland-summer-nuts-march-minnesota-lamp,409,V6-V7,5,n_pct,4.01,,22
diet-victor-floor-pluto-fix-pizza,102,V6-V7,5,n_pct,3.48,,27
diet-victor-floor-pluto-fix-pizza,103,V6-V7,5,n_pct,3.74,,27
diet-victor-floor-pluto-fix-pizza,104,V6-V7,5,n_pct,4.06,,27
diet-victor-floor-pluto-fix-pizza,106,V6-V7,5,n_pct,4.12,,27
diet-victor-floor-pluto-fix-pizza,107,V6-V7,5,n_pct,6.15,,27
diet-victor-floor-pluto-fix-pizza,109,V6-V7,5,n_pct,3.99,,27
diet-victor-floor-pluto-fix-pizza,201,V6-V7,5,n_pct,3.83,,27
diet-victor-floor-pluto-fix-pizza,202,V6-V7,5,n_pct,3.11,,26
diet-victor-floor-pluto-fix-pizza,203,V6-V7,5,n_pct,3.76,,26
diet-victor-floor-pluto-fix-pizza,204,V6-V7,5,n_pct,3.87,,26
diet-victor-floor-pluto-fix-pizza,205,V6-V7,5,n_pct,4.05,,26
diet-victor-floor-pluto-fix-pizza,206,V6-V7,5,n_pct,3.88,,26
diet-victor-floor-pluto-fix-pizza,207,V6-V7,5,n_pct,3.95,,26
diet-victor-floor-pluto-fix-pizza,208,V6-V7,5,n_pct,4.2,,25
diet-victor-floor-pluto-fix-pizza,209,V6-V7,5,n_pct,4.24,,25
diet-victor-floor-pluto-fix-pizza,301,V6-V7,5,n_pct,3.57,,26
diet-victor-floor-pluto-fix-pizza,302,V6-V7,5,n_pct,3.75,,26
diet-victor-floor-pluto-fix-pizza,303,V6-V7,5,n_pct,3.9,,26
diet-victor-floor-pluto-fix-pizza,304,V6-V7,5,n_pct,3.98,,26
diet-victor-floor-pluto-fix-pizza,305,V6-V7,5,n_pct,3.9,,26
diet-victor-floor-pluto-fix-pizza,306,V6-V7,5,n_pct,3.86,,24
diet-victor-floor-pluto-fix-pizza,307,V6-V7,5,n_pct,4.01,,24
diet-victor-floor-pluto-fix-pizza,308,V6-V7,5,n_pct,4.17,,24
diet-victor-floor-pluto-fix-pizza,309,V6-V7,5,n_pct,4.11,,24
diet-victor-floor-pluto-fix-pizza,401,V6-V7,5,n_pct,3.99,,23
diet-victor-floor-pluto-fix-pizza,402,V6-V7,5,n_pct,4.21,,23
diet-victor-floor-pluto-fix-pizza,403,V6-V7,5,n_pct,3.93,,23
diet-victor-floor-pluto-fix-pizza,404,V6-V7,5,n_pct,3.71,,23
diet-victor-floor-pluto-fix-pizza,405,V6-V7,5,n_pct,4.13,,23
diet-victor-floor-pluto-fix-pizza,406,V6-V7,5,n_pct,4.19,,23
diet-victor-floor-pluto-fix-pizza,407,V6-V7,5,n_pct,4.1,,23
diet-victor-floor-pluto-fix-pizza,408,V6-V7,5,n_pct,3.98,,23
diet-victor-floor-pluto-fix-pizza,409,V6-V7,5,n_pct,4.29,,22
lion-uncle-march-lactose-mexico-vegan,101,V6-V7,5,n_pct,3.08,,27
lion-uncle-march-lactose-mexico-vegan,101,V6-V7,5,n_pct,3.08,,27
lion-uncle-march-lactose-mexico-vegan,102,V6-V7,5,n_pct,3.01,,27
lion-uncle-march-lactose-mexico-vegan,102,V6-V7,5,n_pct,3.01,,27
lion-uncle-march-lactose-mexico-vegan,103,V6-V7,5,n_pct,3.0,,27
lion-uncle-march-lactose-mexico-vegan,103,V6-V7,5,n_pct,3.0,,27
lion-uncle-march-lactose-mexico-vegan,104,V6-V7,5,n_pct,3.16,,27
lion-uncle-march-lactose-mexico-vegan,104,V6-V7,5,n_pct,3.16,,27
lion-uncle-march-lactose-mexico-vegan,105,V6-V7,5,n_pct,2.86,,27
lion-uncle-march-lactose-mexico-vegan,106,V6-V7,5,n_pct,2.95,,27
lion-uncle-march-lactose-mexico-vegan,106,V6-V7,5,n_pct,2.95,,27
lion-uncle-march-lactose-mexico-vegan,107,V6-V7,5,n_pct,2.89,,27
lion-uncle-march-lactose-mexico-vegan,107,V6-V7,5,n_pct,2.89,,27
lion-uncle-march-lactose-mexico-vegan,108,V6-V7,5,n_pct,3.07,,27
lion-uncle-march-lactose-mexico-vegan,108,V6-V7,5,n_pct,3.07,,27
lion-uncle-march-lactose-mexico-vegan,109,V6-V7,5,n_pct,3.01,,27
lion-uncle-march-lactose-mexico-vegan,201,V6-V7,5,n_pct,3.29,,27
lion-uncle-march-lactose-mexico-vegan,201,V6-V7,5,n_pct,3.29,,27
lion-uncle-march-lactose-mexico-vegan,202,V6-V7,5,n_pct,3.07,,26
lion-uncle-march-lactose-mexico-vegan,202,V6-V7,5,n_pct,3.07,,26
lion-uncle-march-lactose-mexico-vegan,203,V6-V7,5,n_pct,2.94,,26
lion-uncle-march-lactose-mexico-vegan,204,V6-V7,5,n_pct,2.96,,26
lion-uncle-march-lactose-mexico-vegan,204,V6-V7,5,n_pct,2.96,,26
lion-uncle-march-lactose-mexico-vegan,205,V6-V7,5,n_pct,3.1,,26
lion-uncle-march-lactose-mexico-vegan,205,V6-V7,5,n_pct,3.1,,26
lion-uncle-march-lactose-mexico-vegan,206,V6-V7,5,n_pct,2.96,,26
lion-uncle-march-lactose-mexico-vegan,206,V6-V7,5,n_pct,2.96,,26
lion-uncle-march-lactose-mexico-vegan,207,V6-V7,5,n_pct,3.39,,26
lion-uncle-march-lactose-mexico-vegan,208,V6-V7,5,n_pct,3.17,,25
lion-uncle-march-lactose-mexico-vegan,208,V6-V7,5,n_pct,3.17,,25
lion-uncle-march-lactose-mexico-vegan,209,V6-V7,5,n_pct,2.91,,25
lion-uncle-march-lactose-mexico-vegan,209,V6-V7,5,n_pct,2.91,,25
lion-uncle-march-lactose-mexico-vegan,301,V6-V7,5,n_pct,3.21,,26
lion-uncle-march-lactose-mexico-vegan,302,V6-V7,5,n_pct,3.46,,26
lion-uncle-march-lactose-mexico-vegan,302,V6-V7,5,n_pct,3.46,,26
lion-uncle-march-lactose-mexico-vegan,303,V6-V7,5,n_pct,3.49,,26
lion-uncle-march-lactose-mexico-vegan,304,V6-V7,5,n_pct,3.7,,26
lion-uncle-march-lactose-mexico-vegan,305,V6-V7,5,n_pct,3.36,,26
lion-uncle-march-lactose-mexico-vegan,305,V6-V7,5,n_pct,3.36,,26
lion-uncle-march-lactose-mexico-vegan,306,V6-V7,5,n_pct,3.3,,24
lion-uncle-march-lactose-mexico-vegan,306,V6-V7,5,n_pct,3.3,,24
lion-uncle-march-lactose-mexico-vegan,307,V6-V7,5,n_pct,3.55,,24
lion-uncle-march-lactose-mexico-vegan,308,V6-V7,5,n_pct,3.29,,24
lion-uncle-march-lactose-mexico-vegan,308,V6-V7,5,n_pct,3.29,,24
lion-uncle-march-lactose-mexico-vegan,309,V6-V7,5,n_pct,3.57,,24
lion-uncle-march-lactose-mexico-vegan,309,V6-V7,5,n_pct,3.57,,24
lion-uncle-march-lactose-mexico-vegan,401,V6-V7,5,n_pct,3.58,,23
lion-uncle-march-lactose-mexico-vegan,401,V6-V7,5,n_pct,3.58,,23
lion-uncle-march-lactose-mexico-vegan,402,V6-V7,5,n_pct,3.27,,23
lion-uncle-march-lactose-mexico-vegan,403,V6-V7,5,n_pct,3.62,,23
lion-uncle-march-lactose-mexico-vegan,403,V6-V7,5,n_pct,3.62,,23
lion-uncle-march-lactose-mexico-vegan,404,V6-V7,5,n_pct,3.73,,23
lion-uncle-march-lactose-mexico-vegan,404,V6-V7,5,n_pct,3.73,,23
lion-uncle-march-lactose-mexico-vegan,405,V6-V7,5,n_pct,3.51,,23
lion-uncle-march-lactose-mexico-vegan,406,V6-V7,5,n_pct,3.72,,23
lion-uncle-march-lactose-mexico-vegan,406,V6-V7,5,n_pct,3.72,,23
lion-uncle-march-lactose-mexico-vegan,407,V6-V7,5,n_pct,3.41,,23
lion-uncle-march-lactose-mexico-vegan,407,V6-V7,5,n_pct,3.41,,23
lion-uncle-march-lactose-mexico-vegan,408,V6-V7,5,n_pct,3.22,,23
lion-uncle-march-lactose-mexico-vegan,408,V6-V7,5,n_pct,3.22,,23
lion-uncle-march-lactose-mexico-vegan,409,V6-V7,5,n_pct,3.28,,22
east-helium-butter-early-muppet-florida,101,V6-V7,5,n_pct,2.9,,27
east-helium-butter-early-muppet-florida,102,V6-V7,5,n_pct,2.68,,27
east-helium-butter-early-muppet-florida,103,V6-V7,5,n_pct,2.66,,27
east-helium-butter-early-muppet-florida,104,V6-V7,5,n_pct,2.87,,27
east-helium-butter-early-muppet-florida,105,V6-V7,5,n_pct,2.47,,27
east-helium-butter-early-muppet-florida,106,V6-V7,5,n_pct,2.29,,27
east-helium-butter-early-muppet-florida,107,V6-V7,5,n_pct,2.73,,27
east-helium-butter-early-muppet-florida,108,V6-V7,5,n_pct,2.4,,27
east-helium-butter-early-muppet-florida,109,V6-V7,5,n_pct,2.17,,27
east-helium-butter-early-muppet-florida,201,V6-V7,5,n_pct,2.74,,27
east-helium-butter-early-muppet-florida,202,V6-V7,5,n_pct,2.68,,26
east-helium-butter-early-muppet-florida,203,V6-V7,5,n_pct,2.82,,26
east-helium-butter-early-muppet-florida,204,V6-V7,5,n_pct,2.72,,26
east-helium-butter-early-muppet-florida,205,V6-V7,5,n_pct,2.86,,26
east-helium-butter-early-muppet-florida,206,V6-V7,5,n_pct,2.76,,26
east-helium-butter-early-muppet-florida,207,V6-V7,5,n_pct,2.6,,26
east-helium-butter-early-muppet-florida,208,V6-V7,5,n_pct,2.18,,25
east-helium-butter-early-muppet-florida,209,V6-V7,5,n_pct,2.17,,25
east-helium-butter-early-muppet-florida,301,V6-V7,5,n_pct,2.27,,26
east-helium-butter-early-muppet-florida,302,V6-V7,5,n_pct,2.21,,26
east-helium-butter-early-muppet-florida,303,V6-V7,5,n_pct,2.26,,26
east-helium-butter-early-muppet-florida,304,V6-V7,5,n_pct,2.09,,26
east-helium-butter-early-muppet-florida,305,V6-V7,5,n_pct,2.34,,26
east-helium-butter-early-muppet-florida,306,V6-V7,5,n_pct,2.25,,24
east-helium-butter-early-muppet-florida,307,V6-V7,5,n_pct,2.25,,24
east-helium-butter-early-muppet-florida,308,V6-V7,5,n_pct,2.24,,24
east-helium-butter-early-muppet-florida,309,V6-V7,5,n_pct,2.23,,24
east-helium-butter-early-muppet-florida,401,V6-V7,5,n_pct,2.53,,23
east-helium-butter-early-muppet-florida,402,V6-V7,5,n_pct,2.36,,23
east-helium-butter-early-muppet-florida,403,V6-V7,5,n_pct,2.24,,23
east-helium-butter-early-muppet-florida,404,V6-V7,5,n_pct,2.49,,23
east-helium-butter-early-muppet-florida,405,V6-V7,5,n_pct,2.23,,23
east-helium-butter-early-muppet-florida,406,V6-V7,5,n_pct,2.07,,23
east-helium-butter-early-muppet-florida,407,V6-V7,5,n_pct,2.31,,23
east-helium-butter-early-muppet-florida,408,V6-V7,5,n_pct,2.25,,23
east-helium-butter-early-muppet-florida,409,V6-V7,5,n_pct,2.32,,22
carolina-earth-spring-carpet-winner-eleven,101,V6-V7,5,n_pct,3.6,,27
carolina-earth-spring-carpet-winner-eleven,102,V6-V7,5,n_pct,3.32,,27
carolina-earth-spring-carpet-winner-eleven,103,V6-V7,5,n_pct,3.44,,27
carolina-earth-spring-carpet-winner-eleven,104,V6-V7,5,n_pct,3.89,,27
carolina-earth-spring-carpet-winner-eleven,105,V6-V7,5,n_pct,3.33,,27
carolina-earth-spring-carpet-winner-eleven,106,V6-V7,5,n_pct,3.21,,27
carolina-earth-spring-carpet-winner-eleven,107,V6-V7,5,n_pct,3.58,,27
carolina-earth-spring-carpet-winner-eleven,108,V6-V7,5,n_pct,4.0,,27
carolina-earth-spring-carpet-winner-eleven,109,V6-V7,5,n_pct,3.33,,27
carolina-earth-spring-carpet-winner-eleven,201,V6-V7,5,n_pct,3.6,,27
carolina-earth-spring-carpet-winner-eleven,202,V6-V7,5,n_pct,3.41,,26
carolina-earth-spring-carpet-winner-eleven,203,V6-V7,5,n_pct,3.68,,26
carolina-earth-spring-carpet-winner-eleven,204,V6-V7,5,n_pct,3.39,,26
carolina-earth-spring-carpet-winner-eleven,205,V6-V7,5,n_pct,3.44,,26
carolina-earth-spring-carpet-winner-eleven,206,V6-V7,5,n_pct,3.86,,26
carolina-earth-spring-carpet-winner-eleven,207,V6-V7,5,n_pct,3.75,,26
carolina-earth-spring-carpet-winner-eleven,208,V6-V7,5,n_pct,3.27,,25
carolina-earth-spring-carpet-winner-eleven,209,V6-V7,5,n_pct,3.67,,25
carolina-earth-spring-carpet-winner-eleven,301,V6-V7,5,n_pct,3.55,,26
carolina-earth-spring-carpet-winner-eleven,302,V6-V7,5,n_pct,3.36,,26
carolina-earth-spring-carpet-winner-eleven,303,V6-V7,5,n_pct,3.64,,26
carolina-earth-spring-carpet-winner-eleven,305,V6-V7,5,n_pct,3.55,,26
carolina-earth-spring-carpet-winner-eleven,306,V6-V7,5,n_pct,3.38,,24
carolina-earth-spring-carpet-winner-eleven,307,V6-V7,5,n_pct,3.12,,24
carolina-earth-spring-carpet-winner-eleven,309,V6-V7,5,n_pct,3.83,,24
carolina-earth-spring-carpet-winner-eleven,401,V6-V7,5,n_pct,3.78,,23
carolina-earth-spring-carpet-winner-eleven,403,V6-V7,5,n_pct,3.71,,23
carolina-earth-spring-carpet-winner-eleven,404,V6-V7,5,n_pct,3.17,,23
carolina-earth-spring-carpet-winner-eleven,405,V6-V7,5,n_pct,3.42,,23
carolina-earth-spring-carpet-winner-eleven,407,V6-V7,5,n_pct,3.74,,23
carolina-earth-spring-carpet-winner-eleven,408,V6-V7,5,n_pct,3.6,,23
nitrogen-alanine-queen-london-white-nineteen,101,V6-V7,5,n_pct,3.92,,27
nitrogen-alanine-queen-london-white-nineteen,102,V6-V7,5,n_pct,3.91,,27
nitrogen-alanine-queen-london-white-nineteen,103,V6-V7,5,n_pct,3.67,,27
nitrogen-alanine-queen-london-white-nineteen,105,V6-V7,5,n_pct,3.16,,27
nitrogen-alanine-queen-london-white-nineteen,106,V6-V7,5,n_pct,3.1,,27
nitrogen-alanine-queen-london-white-nineteen,109,V6-V7,5,n_pct,2.95,,27
nitrogen-alanine-queen-london-white-nineteen,202,V6-V7,5,n_pct,3.63,,26
nitrogen-alanine-queen-london-white-nineteen,203,V6-V7,5,n_pct,3.34,,26
nitrogen-alanine-queen-london-white-nineteen,204,V6-V7,5,n_pct,3.34,,26
nitrogen-alanine-queen-london-white-nineteen,206,V6-V7,5,n_pct,3.14,,26
nitrogen-alanine-queen-london-white-nineteen,207,V6-V7,5,n_pct,2.95,,26
nitrogen-alanine-queen-london-white-nineteen,208,V6-V7,5,n_pct,3.33,,25
nitrogen-alanine-queen-london-white-nineteen,301,V6-V7,5,n_pct,3.64,,26
nitrogen-alanine-queen-london-white-nineteen,302,V6-V7,5,n_pct,3.43,,26
nitrogen-alanine-queen-london-white-nineteen,304,V6-V7,5,n_pct,3.29,,26
nitrogen-alanine-queen-london-white-nineteen,305,V6-V7,5,n_pct,3.24,,26
nitrogen-alanine-queen-london-white-nineteen,306,V6-V7,5,n_pct,3.44,,24
nitrogen-alanine-queen-london-white-nineteen,308,V6-V7,5,n_pct,3.41,,24
nitrogen-alanine-queen-london-white-nineteen,309,V6-V7,5,n_pct,3.28,,24
nitrogen-alanine-queen-london-white-nineteen,401,V6-V7,5,n_pct,3.41,,23
nitrogen-alanine-queen-london-white-nineteen,403,V6-V7,5,n_pct,3.44,,23
nitrogen-alanine-queen-london-white-nineteen,404,V6-V7,5,n_pct,3.51,,23
nitrogen-alanine-queen-london-white-nineteen,407,V6-V7,5,n_pct,3.33,,23
nitrogen-alanine-queen-london-white-nineteen,409,V6-V7,5,n_pct,3.45,,22
pizza-venus-fourteen-apart-sierra-crazy,102,V6-V7,5,n_pct,3.53,,27
pizza-venus-fourteen-apart-sierra-crazy,103,V6-V7,5,n_pct,3.58,,27
pizza-venus-fourteen-apart-sierra-crazy,104,V6-V7,5,n_pct,2.6,,27
pizza-venus-fourteen-apart-sierra-crazy,106,V6-V7,5,n_pct,3.57,,27
pizza-venus-fourteen-apart-sierra-crazy,107,V6-V7,5,n_pct,2.66,,27
pizza-venus-fourteen-apart-sierra-crazy,109,V6-V7,5,n_pct,3.52,,27
pizza-venus-fourteen-apart-sierra-crazy,201,V6-V7,5,n_pct,4.13,,27
pizza-venus-fourteen-apart-sierra-crazy,202,V6-V7,5,n_pct,2.61,,26
pizza-venus-fourteen-apart-sierra-crazy,204,V6-V7,5,n_pct,3.52,,26
pizza-venus-fourteen-apart-sierra-crazy,205,V6-V7,5,n_pct,3.98,,26
pizza-venus-fourteen-apart-sierra-crazy,207,V6-V7,5,n_pct,4.01,,26
pizza-venus-fourteen-apart-sierra-crazy,208,V6-V7,5,n_pct,4.02,,25
pizza-venus-fourteen-apart-sierra-crazy,209,V6-V7,5,n_pct,3.92,,25
pizza-venus-fourteen-apart-sierra-crazy,302,V6-V7,5,n_pct,3.32,,26
pizza-venus-fourteen-apart-sierra-crazy,303,V6-V7,5,n_pct,3.66,,26
pizza-venus-fourteen-apart-sierra-crazy,304,V6-V7,5,n_pct,3.33,,26
pizza-venus-fourteen-apart-sierra-crazy,306,V6-V7,5,n_pct,4.21,,24
pizza-venus-fourteen-apart-sierra-crazy,307,V6-V7,5,n_pct,4.16,,24
pizza-venus-fourteen-apart-sierra-crazy,308,V6-V7,5,n_pct,2.88,,24
pizza-venus-fourteen-apart-sierra-crazy,309,V6-V7,5,n_pct,3.78,,24
pizza-venus-fourteen-apart-sierra-crazy,401,V6-V7,5,n_pct,3.69,,23
pizza-venus-fourteen-apart-sierra-crazy,403,V6-V7,5,n_pct,3.51,,23
pizza-venus-fourteen-apart-sierra-crazy,404,V6-V7,5,n_pct,3.85,,23
pizza-venus-fourteen-apart-sierra-crazy,405,V6-V7,5,n_pct,4.03,,23
pizza-venus-fourteen-apart-sierra-crazy,407,V6-V7,5,n_pct,3.86,,23
pizza-venus-fourteen-apart-sierra-crazy,408,V6-V7,5,n_pct,3.99,,23
pizza-venus-fourteen-apart-sierra-crazy,409,V6-V7,5,n_pct,3.78,,22
lactose-vermont-crazy-echo-william-bravo,102,V6-V7,5,n_pct,2.19,,27
lactose-vermont-crazy-echo-william-bravo,103,V6-V7,5,n_pct,1.84,,27
lactose-vermont-crazy-echo-william-bravo,104,V6-V7,5,n_pct,1.95,,27
lactose-vermont-crazy-echo-william-bravo,106,V6-V7,5,n_pct,2.12,,27
lactose-vermont-crazy-echo-william-bravo,107,V6-V7,5,n_pct,2.15,,27
lactose-vermont-crazy-echo-william-bravo,109,V6-V7,5,n_pct,2.26,,27
lactose-vermont-crazy-echo-william-bravo,201,V6-V7,5,n_pct,2.16,,27
lactose-vermont-crazy-echo-william-bravo,202,V6-V7,5,n_pct,2.02,,26
lactose-vermont-crazy-echo-william-bravo,204,V6-V7,5,n_pct,1.99,,26
lactose-vermont-crazy-echo-william-bravo,205,V6-V7,5,n_pct,2.04,,26
lactose-vermont-crazy-echo-william-bravo,207,V6-V7,5,n_pct,2.12,,26
lactose-vermont-crazy-echo-william-bravo,208,V6-V7,5,n_pct,2.13,,25
